Reservoir,Site,DateTime,Depth_m,TLi_mgL,SLi_mgL,TNa_mgL,SNa_mgL,TMg_mgL,SMg_mgL,TAl_mgL,SAl_mgL,TSi_mgL,SSi_mgL,TK_mgL,SK_mgL,TCa_mgL,SCa_mgL,TFe_mgL,SFe_mgL,TMn_mgL,SMn_mgL,TCu_mgL,SCu_mgL,TSr_mgL,SSr_mgL,TBa_mgL,SBa_mgL,Flag_DateTime,Flag_TLi_mgL,Flag_SLi_mgL,Flag_TNa_mgL,Flag_SNa_mgL,Flag_TMg_mgL,Flag_SMg_mgL,Flag_TAl_mgL,Flag_SAl_mgL,Flag_TSi_mgL,Flag_SSi_mgL,Flag_TK_mgL,Flag_SK_mgL,Flag_TCa_mgL,Flag_SCa_mgL,Flag_TFe_mgL,Flag_SFe_mgL,Flag_TMn_mgL,Flag_SMn_mgL,Flag_TCu_mgL,Flag_SCu_mgL,Flag_TSr_mgL,Flag_SSr_mgL,Flag_TBa_mgL,Flag_SBa_mgL
BVR,50,2024-06-18 12:00:00,0.1,5e-4,5e-4,2.3442,6.4441999999999995,0.7983,0.69,0.026199999999999998,0.0146,6.062399999999999,6.116899999999999,1.4054,0.709,1.8007,1.6189,0.5458999999999999,0.32539999999999997,0.028,0.0045,0.001,0.001,0.012199999999999999,0.0099,0.0172,0.005,1,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-06-18 12:00:00,3,5e-4,5e-4,2.2756,2.267,0.8646,0.8572000000000001,0.0157,0.023899999999999998,6.0699,5.9663,1.3968,1.6565,1.7327000000000001,1.6610999999999998,0.8981,0.08170000000000001,0.7187,0.6734,0.001,0.001,0.0127,0.0123,0.0224,0.0223,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-06-18 12:00:00,6,5e-4,5e-4,2.2011,2.2876999999999996,0.8232999999999999,0.8387,0.0145,0.0146,5.6633000000000004,5.7688999999999995,1.459,2.1902,1.9324000000000001,1.9833,2.2039,2.087,0.6907000000000001,0.7048,0.001,0.001,0.013699999999999999,0.0141,0.041299999999999996,0.042,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-06-18 12:00:00,9,5e-4,5e-4,2.2339,2.2254,0.8603999999999999,0.8547,0.0176,0.0132,6.2646999999999995,6.3054,1.4758,1.5711,2.0353,2.0699,8.9099,8.4565,1.2538,1.2564000000000002,0.001,0.001,0.0147,0.015099999999999999,0.062299999999999994,0.0627,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,1,2024-06-18 12:00:00,0.1,5e-4,5e-4,3.2116,3.2828000000000004,2.9888000000000003,2.9715,0.0391,0.0101,7.842,7.902699999999999,1.3009000000000002,1.3027,10.1198,9.8205,0.6072000000000001,0.1512,0.09659999999999999,0.0528,0.0024,0.001,0.0366,0.0354,0.0293,0.0265,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-06-18 12:00:00,0.1,5e-4,5e-4,3.2001999999999997,3.7839,1.0626,0.9867999999999999,0.0171,0.0175,7.5528,7.8385,0.9407000000000001,0.8422000000000001,2.4374000000000002,2.2279,0.3469,0.1755,0.020399999999999998,0.0028,0.0011,0.0028,0.0159,0.013800000000000002,0.0152,0.0095,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-06-18 12:00:00,1.6,5e-4,5e-4,3.2123000000000004,3.7105,1.0702,1.0348,0.0167,0.0126,7.6643,7.804600000000001,0.9508,0.8364,2.4242,2.2968,0.3542,0.1586,0.0209,0.0021000000000000003,0.0011,0.0013,0.0157,0.0145,0.0149,0.008199999999999999,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-06-18 12:00:00,3.8,5e-4,5e-4,3.1155999999999997,3.5849,1.0728,1.0995,0.0123,0.0115,7.833600000000001,7.855899999999999,0.9906,1.0555999999999999,2.55,2.6338000000000004,0.3705,0.10990000000000001,0.0599,0.029,0.0015,0.0017,0.0167,0.0165,0.0217,0.017,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-06-18 12:00:00,5,5e-4,5e-4,3.0311999999999997,3.4373,1.0835,1.1076,0.0089,0.0096,8.0425,8.0061,1.0540999999999998,1.1947999999999999,2.6174,2.7,0.8561,0.18680000000000002,0.3604,0.3452,0.0017,0.0017,0.0174,0.0176,0.032799999999999996,0.030100000000000002,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-06-18 12:00:00,6.2,5e-4,5e-4,3.0655,3.4596999999999998,1.1113,1.1158,0.0121,0.0101,8.0818,8.251100000000001,1.0724,1.0980999999999999,2.7303,2.7633,1.66,0.43810000000000004,0.6103,0.6226,0.0015,0.001,0.0182,0.0181,0.0389,0.0337,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-06-18 12:00:00,8,5e-4,5e-4,3.0570999999999997,3.5601,1.1276,1.1442,0.015099999999999999,0.009300000000000001,8.4251,8.609,1.1169,1.1559000000000001,2.8044000000000002,2.8734,2.7569,0.5731,0.9771,1.0024,0.0015,0.001,0.019,0.0189,0.05,0.0423,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-06-18 12:00:00,9,5e-4,5e-4,3.1119,3.3718000000000004,1.155,1.1245999999999998,0.0155,0.0111,8.613100000000001,8.3091,1.1356,1.2485,2.8709000000000002,2.8608000000000002,2.6644,0.4697,0.9505,0.9173,0.0016,0.0011,0.019100000000000002,0.0188,0.0501,0.0451,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,100,2024-06-18 12:00:00,0.1,8e-4,7e-4,3.8364000000000003,3.8814,1.1025999999999998,1.0709000000000002,0.0699,0.0158,12.2506,12.3741,1.2739,1.271,3.1719,3.0385,0.1574,0.01,0.0419,0.010199999999999999,0.001,0.001,0.0207,0.02,0.0241,0.0216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FCR,100,2024-06-24 09:15:00,0.1,9e-4,8e-4,4.1267,4.2623,1.2016,1.1738,0.13019999999999998,0.019899999999999998,12.509799999999998,12.3512,1.45,1.43,3.2016999999999998,3.0819,0.2009,0.0233,0.0402,0.0148,0.001,0.001,0.0212,0.0206,0.0249,0.0217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-06-24 09:39:00,0.1,5e-4,5e-4,2.4855,2.5173,0.8463999999999999,0.8192999999999999,0.0339,0.0313,5.8211,5.9037,1.4678,1.4018,1.7355,1.5871,0.6935,0.4942,0.0294,0.014,0.001,0.001,0.012,0.0116,0.0161,0.0135,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-06-24 09:48:00,3,5e-4,5e-4,2.4181999999999997,2.4520999999999997,0.8797,0.8709,0.028300000000000002,0.012,5.7348,5.7303999999999995,1.4473,1.4375,1.8899000000000001,1.8724,1.2277,0.4671,0.31660000000000005,0.2606,0.001,0.0012,0.0135,0.0129,0.0327,0.0251,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
BVR,50,2024-06-24 09:52:00,6,5e-4,5e-4,2.2944,2.3239,0.8721,0.8717999999999999,0.02,0.0325,5.414899999999999,5.3558,1.4895999999999998,1.4928,1.9149,1.9467999999999999,2.6379,2.8573000000000004,0.747,0.739,0.001,0.001,0.014,0.0141,0.0429,0.0421,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-06-24 09:55:00,0.1,5e-4,5e-4,3.3716,3.489,1.1105,1.0617999999999999,0.0202,0.0235,7.4948999999999995,7.389600000000001,1.0309000000000001,1.133,2.3704,2.1835999999999998,0.36860000000000004,0.2387,0.0188,0.0052,0.0018,0.0022,0.015300000000000001,0.0145,0.013300000000000001,0.0112,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-06-24 10:13:00,1.6,5e-4,5e-4,3.3655999999999997,3.5855,1.116,1.0814000000000001,0.0212,0.028399999999999998,7.402699999999999,7.501399999999999,1.0278,1.2651,2.3632,2.2174,0.3649,0.2452,0.0179,0.0055,0.0018,0.0028,0.015300000000000001,0.0145,0.013300000000000001,0.0116,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-06-24 10:26:00,3.8,5e-4,5e-4,3.2885,3.3016,1.1645999999999999,1.136,0.0206,0.016300000000000002,7.5735,7.454899999999999,1.0453,1.0951,2.527,2.4913000000000003,0.35769999999999996,0.1497,0.0264,0.0043,0.002,0.0018,0.0166,0.016300000000000002,0.0202,0.0185,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-06-24 10:35:00,5,5e-4,5e-4,3.2681999999999998,3.2902,1.1667,1.1724,0.0173,0.0149,7.8678,7.77,1.0891,1.1522999999999999,2.5838,2.6037,0.9194,0.24730000000000002,0.32239999999999996,0.2894,0.0022,0.0014,0.0173,0.0173,0.0292,0.0277,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-06-24 10:40:00,6.2,5e-4,5e-4,3.1675999999999997,3.9538,1.1856,1.2245,0.019,0.0157,8.593399999999999,8.4161,1.1790999999999998,1.2567000000000002,2.8139000000000003,2.9215,3.3385,0.6405,1.0782,1.0183,0.0022,0.0014,0.019,0.019,0.0514,0.0385,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-06-24 10:45:00,8,5e-4,5e-4,3.1308000000000002,3.1696999999999997,1.1773,1.1837,0.0182,0.0116,8.5008,8.3583,1.1457,1.2578,2.7302,2.767,3.4335999999999998,0.11109999999999999,1.0963,1.0475,0.0022,0.0012,0.018600000000000002,0.0189,0.0513,0.0498,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-06-24 11:00:00,9,5e-4,5e-4,3.2767,3.3698,1.1484,1.1414000000000002,0.0197,0.027100000000000003,7.8408999999999995,7.705100000000001,1.0802,1.2152,2.5063,2.4682,1.7019000000000002,0.32039999999999996,0.492,0.3628,0.002,0.0016,0.017,0.0165,0.0313,0.0263,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2024-06-24 12:00:00,9,5e-4,5e-4,2.2965,2.2884,0.9027999999999999,0.888,0.0255,0.0147,6.0203,5.9162,1.5215,1.5314,1.9677,1.9533,10.546100000000001,10.216299999999999,1.3380999999999998,1.3169000000000002,0.001,0.001,0.0149,0.0148,0.0677,0.0664,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,1,2024-06-24 12:00:00,0.1,7e-4,7e-4,3.5868,3.5736999999999997,3.7615,3.7422,0.0458,0.0263,7.4489,7.397600000000001,1.6805,1.5197,12.3649,12.4139,0.6397,0.2729,0.097,0.085,0.0027,0.0015,0.0427,0.0428,0.0347,0.0313,1,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0
BVR,50,2024-07-01 09:18:00,0.1,5e-4,5e-4,2.6775,2.5052,0.87,0.8458,0.0385,0.019,5.873600000000001,5.8187,1.5291,1.451,1.6725999999999999,1.5819,0.9405,0.4585,0.0376,0.004,0.0086,0.0016,0.012,0.0115,0.018699999999999998,0.0179,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
BVR,50,2024-07-01 09:21:00,3,5e-4,5e-4,2.373,2.6614,0.8885,0.8822000000000001,0.0207,0.0146,5.7,5.6691,1.4122000000000001,1.5906,1.2047,1.1872,0.7679,0.0745,0.5051,0.4188,0.001,0.0012,0.0099,0.0095,0.0501,0.0248,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
BVR,50,2024-07-01 09:32:00,6,5e-4,5e-4,2.3062,2.3512,0.8727999999999999,0.8736,0.0254,0.0171,5.4055,5.408,1.4685,1.5794000000000001,1.8303,1.8322,3.6254,3.4360999999999997,0.8046,0.787,0.001,0.001,0.0136,0.0136,0.0443,0.0434,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-07-01 09:43:00,9,5e-4,5e-4,2.3009,2.425,0.8932,0.8904,0.0242,0.0161,5.9578,5.9402,1.52,1.6314000000000002,1.9392,1.9462000000000002,11.4061,11.4703,1.317,1.3147,0.001,0.001,0.0147,0.0148,0.068,0.0685,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,100,2024-07-01 09:44:00,0.1,8e-4,7e-4,4.0843,4.1226,1.1873,1.16,0.0887,0.019899999999999998,12.3546,12.3865,1.3855,1.4045,3.1107,3.0763000000000003,0.1692,0.0314,0.041299999999999996,0.0176,0.001,0.001,0.021,0.0206,0.0235,0.0211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,1,2024-07-01 10:20:00,0.1,8e-4,8e-4,3.5908,3.5591999999999997,5.6998,5.704899999999999,0.029,0.0128,6.6722,6.5859,2.015,2.0027,18.3998,18.496,0.6575,0.34,0.1716,0.1698,0.0015,0.001,0.0587,0.0588,0.0456,0.045700000000000005,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-07-01 10:23:00,0.1,5e-4,5e-4,3.481,3.6358,1.1462999999999999,1.0864,0.0247,0.0216,7.583399999999999,7.4203,1.0915,1.2217,2.3759,2.2173000000000003,0.4733,0.3939,0.019,0.0116,0.002,0.0034,0.0161,0.015,0.014,0.0148,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-07-01 10:26:00,1.6,5e-4,5e-4,3.4480999999999997,3.4833000000000003,1.1397,1.0571,0.0252,0.0214,7.450399999999999,7.4437,1.0844,1.0359,2.355,2.0604,0.4507,0.4123,0.018699999999999998,0.0094,0.0019,0.002,0.0159,0.0145,0.013800000000000002,0.013300000000000001,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-07-01 10:34:00,3.8,5e-4,5e-4,3.3178,3.6381,1.1593,1.1511,0.020300000000000002,0.0177,7.5645,7.4872,1.0535999999999999,1.4164,2.4485,2.4905999999999997,0.4476,0.2671,0.0334,0.016800000000000002,0.0018,0.0034,0.016800000000000002,0.0167,0.0216,0.0216,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-07-01 10:39:00,5,5e-4,5e-4,3.1567,3.1976,1.1712,1.1642000000000001,0.016800000000000002,0.011699999999999999,8.2346,7.869,1.1122,1.0927,2.6525,2.6087,2.7319,0.319,0.7836000000000001,0.5466,0.002,0.0012,0.0183,0.0178,0.043,0.0358,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-07-01 10:43:00,6.2,5e-4,5e-4,3.1583,3.2201999999999997,1.1653,1.1829,0.0185,0.0154,8.1282,8.0688,1.1025999999999998,1.1093,2.6513,2.6591,2.6025,0.3035,0.7345,0.6221,0.002,0.0013,0.0182,0.0182,0.0419,0.038799999999999994,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-07-01 10:49:00,8,5e-4,5e-4,3.0995999999999997,3.1506999999999996,1.177,1.1796,0.015300000000000001,0.019600000000000003,8.481,8.355,1.1300999999999999,1.1435,2.7291999999999996,2.7144,3.5981,0.1615,1.0344,0.979,0.0021000000000000003,0.0017,0.018699999999999998,0.019100000000000002,0.0507,0.0591,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-07-01 11:00:00,9,5e-4,5e-4,3.1311999999999998,3.1308000000000002,1.1915,1.1796,0.0165,0.0108,8.6176,8.3339,1.1534,1.1699000000000002,2.758,2.7171999999999996,3.9120999999999997,0.2129,1.1252,1.0692000000000002,0.0021000000000000003,0.0012,0.019100000000000002,0.0189,0.0523,0.0512,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVR,50,2024-07-08 09:27:00,0.1,5e-4,5e-4,2.4882,2.4998,0.8569,0.8034,0.0264,0.023100000000000002,5.8506,5.7891,1.4401,1.4182000000000001,1.5315999999999999,1.3873,0.8432000000000001,0.29610000000000003,0.02,0.0024,0.0012,0.001,0.0112,0.0106,0.0172,0.0136,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
BVR,50,2024-07-08 09:30:00,3,5e-4,5e-4,2.4859,2.4541999999999997,0.8697,0.8736,0.0202,0.056600000000000004,5.7835,5.8121,1.4674,1.4115,1.5920999999999998,1.5368,0.4738,0.1041,0.175,0.09720000000000001,0.0024,0.001,0.012,0.011699999999999999,0.024,0.019100000000000002,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
BVR,50,2024-07-08 09:37:00,6,5e-4,5e-4,2.289,2.3072,0.8772000000000001,0.8789,0.0193,0.0152,5.4509,5.4445,1.4544000000000001,1.4795,1.9515,1.938,4.1575,4.6894,0.8807,0.937,0.001,0.001,0.0145,0.0144,0.0576,0.0531,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-07-08 09:45:00,9,5e-4,5e-4,2.2805,2.2623,0.8843,0.869,0.0179,0.0155,5.7357,5.733,1.5004000000000002,1.4727999999999999,1.9167,1.8945,9.301200000000001,9.4806,1.1907999999999999,1.1987999999999999,0.001,0.001,0.0146,0.0146,0.0629,0.0638,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,100,2024-07-08 09:45:00,0.1,9e-4,8e-4,4.0297,4.0599,1.248,1.1887,0.24509999999999998,0.0176,12.1435,12.177700000000002,1.4490999999999998,1.4188,3.3198000000000003,3.1273,0.4028,0.0264,0.0798,0.013800000000000002,0.001,0.001,0.0223,0.0211,0.030199999999999998,0.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-07-08 10:00:00,1.6,5e-4,5e-4,3.4156,3.4246,1.1424,1.114,0.0221,0.0165,7.2939,7.31,1.0873,1.0920999999999998,2.3687,2.2574,0.5919,0.479,0.0229,0.0134,0.0019,0.0018,0.0162,0.0157,0.0165,0.0166,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-07-08 10:24:00,0.1,5e-4,5e-4,3.3929,3.3903000000000003,1.1238,1.0891,0.022,0.0193,7.2234,7.238,1.0764,1.058,2.3104,2.21,0.5377000000000001,0.425,0.0225,0.0111,0.0018,0.0018,0.0159,0.015099999999999999,0.0146,0.013800000000000002,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-07-08 10:30:00,3.8,5e-4,5e-4,3.1815,3.1709,1.1644,1.1678,0.0125,0.0224,7.628,7.5735,1.0914000000000001,1.095,2.6227,2.6326,0.852,0.2464,0.1495,0.1438,0.0018,0.001,0.0179,0.0182,0.0313,0.0343,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-07-08 10:40:00,5,5e-4,5e-4,3.2161999999999997,3.2264,1.1917,1.1825999999999999,0.0173,0.0161,8.0577,7.909,1.1212,1.1265999999999998,2.667,2.6564,2.0565,0.2809,0.58,0.51,0.0017,0.001,0.018600000000000002,0.0184,0.038700000000000005,0.0368,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-07-08 10:47:00,6.2,5e-4,5e-4,3.1166,3.1721999999999997,1.1807,1.1935,0.0171,0.012,8.524,8.4197,1.1259000000000001,1.1865999999999999,2.7355,2.7563,3.7365,0.1098,1.0322,1.0201,0.0018,0.0012,0.019100000000000002,0.0192,0.0508,0.0523,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-07-08 10:56:00,8,5e-4,5e-4,3.133,3.1423,1.1977,1.191,0.013900000000000001,0.012199999999999999,8.737,8.4703,1.147,1.1783,2.7866,2.7798000000000003,4.0783000000000005,0.12969999999999998,1.1322,1.0796,0.0018,0.001,0.0195,0.019100000000000002,0.0533,0.053700000000000005,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-07-08 11:05:00,9,5e-4,5e-4,3.0884,3.0936999999999997,1.1815,1.1882000000000001,0.0178,0.0128,8.6543,8.3536,1.1337000000000002,1.1368,2.7565,2.8367,4.0324,0.1445,1.1144,1.0717,0.0019,0.001,0.0192,0.019100000000000002,0.052700000000000004,0.051,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,1,2024-07-08 12:38:00,0.1,8e-4,7e-4,4.0579,3.7935,4.8784,4.7882,0.0531,0.0161,7.1982,7.2543999999999995,2.1041999999999996,1.9370999999999998,16.036,15.864700000000001,0.5165,0.21030000000000001,0.1196,0.1113,0.0053,0.0023,0.0536,0.053200000000000004,0.0402,0.04,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,8,0,0,0,0,0
BVR,50,2024-07-15 09:10:00,0.1,5e-4,5e-4,2.5625999999999998,6.6612,0.856,0.7927000000000001,0.0212,0.013800000000000002,5.9029,5.9902,1.4493,0.9773,1.5112999999999999,1.4445999999999999,0.7623,0.4998,0.022699999999999998,0.0015,0.0017,0.001,0.0112,0.0091,0.0169,0.005,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
BVR,50,2024-07-15 09:20:00,3,5e-4,5e-4,2.4071,6.7657,0.8966000000000001,0.859,0.015300000000000001,0.0106,5.7263,5.7307,1.4395,1.0603,1.9724000000000002,1.9607999999999999,0.31489999999999996,0.1527,0.1029,0.0033,0.001,0.001,0.0147,0.013,0.0286,0.013,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-07-15 09:28:00,6,5e-4,5e-4,2.2691,2.6127,0.8707999999999999,0.8732000000000001,0.0158,0.014199999999999999,5.3629,5.3739,1.4574,1.485,1.9924000000000002,2.001,5.2432,5.3052,1.056,1.0768,0.001,0.001,0.0149,0.0147,0.0613,0.0569,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-07-15 09:35:00,9,5e-4,5e-4,2.2641999999999998,2.6678,0.8917,0.8884,0.0162,0.0129,5.9013,5.792800000000001,1.5239,1.5203,2.0037000000000003,1.9654,13.965,10.1934,1.3596,1.173,0.001,0.001,0.0155,0.015,0.07629999999999999,0.0648,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,100,2024-07-15 09:38:00,0.1,8e-4,7e-4,4.2665,4.6639,1.2264000000000002,1.2325,0.1175,0.015,12.1646,12.3666,1.5268,1.3879000000000001,3.2218,3.238,0.2255,0.023100000000000002,0.0482,0.0218,0.0014,0.001,0.0216,0.0214,0.0253,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-07-15 10:25:00,0.1,5e-4,5e-4,3.55,4.049,1.1790999999999998,1.1725,0.0208,0.0165,7.0873,7.0033,1.1818,1.2997,2.5151,2.5157,0.7777999999999999,0.4587,0.0281,0.012,0.0018,0.0033,0.0171,0.0166,0.018600000000000002,0.016800000000000002,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-07-15 10:35:00,1.6,5e-4,5e-4,3.5125,3.8182,1.1844000000000001,1.1733,0.019399999999999997,0.0141,7.1096,7.069100000000001,1.1419000000000001,1.2023,2.4766999999999997,2.4914,0.7022999999999999,0.44480000000000003,0.0264,0.0132,0.0029,0.002,0.0169,0.016800000000000002,0.0185,0.0177,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-07-15 10:40:00,3.8,5e-4,5e-4,3.2697,6.0255,1.1933,1.1859000000000002,0.0145,0.0132,7.7423,7.6048,1.1256,0.9078999999999999,2.6851,2.8004000000000002,2.1155999999999997,0.6646,0.2444,0.204,0.0016,0.0011,0.018699999999999998,0.0179,0.0357,0.023899999999999998,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-07-15 10:58:00,5,5e-4,5e-4,3.2254,3.6652,1.1839000000000002,1.1985,0.0148,0.0085,7.8191999999999995,7.87,1.1033,1.2459,2.6326,2.7604,2.2011999999999996,0.5073,0.4791,0.5406,0.0015,0.0013,0.0185,0.0189,0.0381,0.036899999999999995,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-07-15 11:05:00,6.2,5e-4,5e-4,3.1441,3.4122,1.1794,1.2012,0.013300000000000001,0.0112,8.3799,8.313600000000001,1.1225999999999998,1.2118,2.7022,2.7836,3.1873,0.36110000000000003,0.871,0.8907,0.0016,0.0016,0.019,0.0192,0.048,0.0475,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-07-15 11:10:00,8,5e-4,5e-4,3.1601999999999997,3.4403,1.1950999999999998,1.1989,0.013099999999999999,0.011699999999999999,8.649,8.452200000000001,1.1339000000000001,1.1835,2.7518000000000002,2.8011,3.5212,0.3583,1.0184,1.0355,0.0016,0.001,0.0193,0.019399999999999997,0.0514,0.048,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-07-15 11:15:00,9,5e-4,5e-4,3.1269,3.3469,1.191,1.191,0.0145,0.0101,8.735100000000001,8.5286,1.1279000000000001,1.1824000000000001,2.7580999999999998,2.7990999999999997,3.8039,0.2851,1.17,1.18,0.0016,0.001,0.0193,0.0195,0.0545,0.0545,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
